"country","year","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Mexico,2007,949,0.057,15.8,75.6,Americas
Mexico,2007,1071,0.057,15.8,75.6,Americas
Mexico,2007,1198,0.057,15.8,75.6,Americas
Mexico,2007,957,0.057,15.8,75.6,Americas
Mexico,2007,1987,0.24,15.8,75.6,Americas
Mexico,2007,820,0.24,15.8,75.6,Americas
Mexico,2007,2538,0.24,15.8,75.6,Americas
Mexico,2007,1678,0.24,15.8,75.6,Americas
Mexico,2007,1777,0.24,15.8,75.6,Americas
Mexico,2007,1485,0.24,15.8,75.6,Americas
Mexico,2007,1516,0.24,15.8,75.6,Americas
Mexico,2007,2057,0.24,15.8,75.6,Americas
Mexico,2007,809,0.24,15.8,75.6,Americas
Mexico,2007,815,0.24,15.8,75.6,Americas
Mexico,2007,1854,0.24,15.8,75.6,Americas
Mexico,2007,1081,0.24,15.8,75.6,Americas
Mexico,2007,1159,0.24,15.8,75.6,Americas
Mexico,2007,1329,0.24,15.8,75.6,Americas
Mexico,2007,1112,0.24,15.8,75.6,Americas
Mexico,2007,2096,0.24,15.8,75.6,Americas
Mexico,2007,1174,0.24,15.8,75.6,Americas
Mexico,2007,731,0.24,15.8,75.6,Americas
Mexico,2007,1555,0.24,15.8,75.6,Americas
Mexico,2007,1059,0.24,15.8,75.6,Americas
Mexico,2007,1040,0.24,15.8,75.6,Americas
Mexico,2007,1527,0.24,15.8,75.6,Americas
Mexico,2007,1429,0.24,15.8,75.6,Americas
Mexico,2007,1160,0.24,15.8,75.6,Americas
Mexico,2007,822,0.24,15.8,75.6,Americas
Mexico,2007,2229,0.24,15.8,75.6,Americas
Mexico,2007,1236,0.24,15.8,75.6,Americas
Mexico,2007,1939,0.24,15.8,75.6,Americas
Mexico,2007,1183,0.24,15.8,75.6,Americas
Mexico,2007,1010,0.24,15.8,75.6,Americas
Mexico,2007,1717,0.24,15.8,75.6,Americas
Mexico,2007,1255,0.24,15.8,75.6,Americas
Mexico,2007,795,0.24,15.8,75.6,Americas
Mexico,2007,1165,0.24,15.8,75.6,Americas
Mexico,2007,1718,0.24,15.8,75.6,Americas
Mexico,2007,782,0.24,15.8,75.6,Americas
Mexico,2007,1070,0.24,15.8,75.6,Americas
Mexico,2007,830,0.24,15.8,75.6,Americas
Mexico,2007,1207,0.24,15.8,75.6,Americas
Mexico,2007,2911,0.24,15.8,75.6,Americas
Mexico,2007,1514,0.24,15.8,75.6,Americas
Mexico,2007,3041,0.24,15.8,75.6,Americas
Mexico,2007,1649,0.24,15.8,75.6,Americas
Mexico,2007,847,0.24,15.8,75.6,Americas
Mexico,2007,990,0.24,15.8,75.6,Americas
Mexico,2007,810,0.24,15.8,75.6,Americas
Mexico,2007,873,0.24,15.8,75.6,Americas
Mexico,2007,1423,0.24,15.8,75.6,Americas
Mexico,2007,949,0.24,15.8,75.6,Americas
Mexico,2007,1071,0.24,15.8,75.6,Americas
Mexico,2007,1198,0.24,15.8,75.6,Americas
Mexico,2007,957,0.24,15.8,75.6,Americas
Mexico,2007,1987,0.116,15.8,75.6,Americas
Mexico,2007,820,0.116,15.8,75.6,Americas
Mexico,2007,2538,0.116,15.8,75.6,Americas
Mexico,2007,1678,0.116,15.8,75.6,Americas
Mexico,2007,1777,0.116,15.8,75.6,Americas
Mexico,2007,1485,0.116,15.8,75.6,Americas
Mexico,2007,1516,0.116,15.8,75.6,Americas
Mexico,2007,2057,0.116,15.8,75.6,Americas
Mexico,2007,809,0.116,15.8,75.6,Americas
Mexico,2007,815,0.116,15.8,75.6,Americas
Mexico,2007,1854,0.116,15.8,75.6,Americas
Mexico,2007,1081,0.116,15.8,75.6,Americas
Mexico,2007,1159,0.116,15.8,75.6,Americas
Mexico,2007,1329,0.116,15.8,75.6,Americas
Mexico,2007,1112,0.116,15.8,75.6,Americas
Mexico,2007,2096,0.116,15.8,75.6,Americas
Mexico,2007,1174,0.116,15.8,75.6,Americas
Mexico,2007,731,0.116,15.8,75.6,Americas
Mexico,2007,1555,0.116,15.8,75.6,Americas
Mexico,2007,1059,0.116,15.8,75.6,Americas
Mexico,2007,1040,0.116,15.8,75.6,Americas
Mexico,2007,1527,0.116,15.8,75.6,Americas
Mexico,2007,1429,0.116,15.8,75.6,Americas
Mexico,2007,1160,0.116,15.8,75.6,Americas
Mexico,2007,822,0.116,15.8,75.6,Americas
Mexico,2007,2229,0.116,15.8,75.6,Americas
Mexico,2007,1236,0.116,15.8,75.6,Americas
Mexico,2007,1939,0.116,15.8,75.6,Americas
Mexico,2007,1183,0.116,15.8,75.6,Americas
Mexico,2007,1010,0.116,15.8,75.6,Americas
Mexico,2007,1717,0.116,15.8,75.6,Americas
Mexico,2007,1255,0.116,15.8,75.6,Americas
Mexico,2007,795,0.116,15.8,75.6,Americas
Mexico,2007,1165,0.116,15.8,75.6,Americas
Mexico,2007,1718,0.116,15.8,75.6,Americas
Mexico,2007,782,0.116,15.8,75.6,Americas
Mexico,2007,1070,0.116,15.8,75.6,Americas
Mexico,2007,830,0.116,15.8,75.6,Americas
Mexico,2007,1207,0.116,15.8,75.6,Americas
Mexico,2007,2911,0.116,15.8,75.6,Americas
Mexico,2007,1514,0.116,15.8,75.6,Americas
Mexico,2007,3041,0.116,15.8,75.6,Americas
Mexico,2007,1649,0.116,15.8,75.6,Americas
Mexico,2007,847,0.116,15.8,75.6,Americas
Mexico,2007,990,0.116,15.8,75.6,Americas
Mexico,2007,810,0.116,15.8,75.6,Americas
Mexico,2007,873,0.116,15.8,75.6,Americas
Mexico,2007,1423,0.116,15.8,75.6,Americas
Mexico,2007,949,0.116,15.8,75.6,Americas
Mexico,2007,1071,0.116,15.8,75.6,Americas
Mexico,2007,1198,0.116,15.8,75.6,Americas
Mexico,2007,957,0.116,15.8,75.6,Americas
Mexico,2007,1987,0.068,15.8,75.6,Americas
Mexico,2007,820,0.068,15.8,75.6,Americas
Mexico,2007,2538,0.068,15.8,75.6,Americas
Mexico,2007,1678,0.068,15.8,75.6,Americas
Mexico,2007,1777,0.068,15.8,75.6,Americas
Mexico,2007,1485,0.068,15.8,75.6,Americas
Mexico,2007,1516,0.068,15.8,75.6,Americas
Mexico,2007,2057,0.068,15.8,75.6,Americas
Mexico,2007,809,0.068,15.8,75.6,Americas
Mexico,2007,815,0.068,15.8,75.6,Americas
Mexico,2007,1854,0.068,15.8,75.6,Americas
Mexico,2007,1081,0.068,15.8,75.6,Americas
Mexico,2007,1159,0.068,15.8,75.6,Americas
Mexico,2007,1329,0.068,15.8,75.6,Americas
Mexico,2007,1112,0.068,15.8,75.6,Americas
Mexico,2007,2096,0.068,15.8,75.6,Americas
Mexico,2007,1174,0.068,15.8,75.6,Americas
Mexico,2007,731,0.068,15.8,75.6,Americas
Mexico,2007,1555,0.068,15.8,75.6,Americas
Mexico,2007,1059,0.068,15.8,75.6,Americas
Mexico,2007,1040,0.068,15.8,75.6,Americas
Mexico,2007,1527,0.068,15.8,75.6,Americas
Mexico,2007,1429,0.068,15.8,75.6,Americas
Mexico,2007,1160,0.068,15.8,75.6,Americas
Mexico,2007,822,0.068,15.8,75.6,Americas
Mexico,2007,2229,0.068,15.8,75.6,Americas
Mexico,2007,1236,0.068,15.8,75.6,Americas
Mexico,2007,1939,0.068,15.8,75.6,Americas
Mexico,2007,1183,0.068,15.8,75.6,Americas
Mexico,2007,1010,0.068,15.8,75.6,Americas
Mexico,2007,1717,0.068,15.8,75.6,Americas
Mexico,2007,1255,0.068,15.8,75.6,Americas
Mexico,2007,795,0.068,15.8,75.6,Americas
Mexico,2007,1165,0.068,15.8,75.6,Americas
Mexico,2007,1718,0.068,15.8,75.6,Americas
Mexico,2007,782,0.068,15.8,75.6,Americas
Mexico,2007,1070,0.068,15.8,75.6,Americas
Mexico,2007,830,0.068,15.8,75.6,Americas
Mexico,2007,1207,0.068,15.8,75.6,Americas
Mexico,2007,2911,0.068,15.8,75.6,Americas
Mexico,2007,1514,0.068,15.8,75.6,Americas
Mexico,2007,3041,0.068,15.8,75.6,Americas
Mexico,2007,1649,0.068,15.8,75.6,Americas
Mexico,2007,847,0.068,15.8,75.6,Americas
Mexico,2007,990,0.068,15.8,75.6,Americas
Mexico,2007,810,0.068,15.8,75.6,Americas
Mexico,2007,873,0.068,15.8,75.6,Americas
Mexico,2007,1423,0.068,15.8,75.6,Americas
Mexico,2007,949,0.068,15.8,75.6,Americas
Mexico,2007,1071,0.068,15.8,75.6,Americas
Mexico,2007,1198,0.068,15.8,75.6,Americas
Mexico,2007,957,0.068,15.8,75.6,Americas
Mexico,2007,1987,0.287,15.8,75.6,Americas
Mexico,2007,820,0.287,15.8,75.6,Americas
Mexico,2007,2538,0.287,15.8,75.6,Americas
Mexico,2007,1678,0.287,15.8,75.6,Americas
Mexico,2007,1777,0.287,15.8,75.6,Americas
Mexico,2007,1485,0.287,15.8,75.6,Americas
Mexico,2007,1516,0.287,15.8,75.6,Americas
Mexico,2007,2057,0.287,15.8,75.6,Americas
Mexico,2007,809,0.287,15.8,75.6,Americas
Mexico,2007,815,0.287,15.8,75.6,Americas
Mexico,2007,1854,0.287,15.8,75.6,Americas
Mexico,2007,1081,0.287,15.8,75.6,Americas
Mexico,2007,1159,0.287,15.8,75.6,Americas
Mexico,2007,1329,0.287,15.8,75.6,Americas
Mexico,2007,1112,0.287,15.8,75.6,Americas
Mexico,2007,2096,0.287,15.8,75.6,Americas
Mexico,2007,1174,0.287,15.8,75.6,Americas
Mexico,2007,731,0.287,15.8,75.6,Americas
Mexico,2007,1555,0.287,15.8,75.6,Americas
Mexico,2007,1059,0.287,15.8,75.6,Americas
Mexico,2007,1040,0.287,15.8,75.6,Americas
Mexico,2007,1527,0.287,15.8,75.6,Americas
Mexico,2007,1429,0.287,15.8,75.6,Americas
Mexico,2007,1160,0.287,15.8,75.6,Americas
Mexico,2007,822,0.287,15.8,75.6,Americas
Mexico,2007,2229,0.287,15.8,75.6,Americas
Mexico,2007,1236,0.287,15.8,75.6,Americas
Mexico,2007,1939,0.287,15.8,75.6,Americas
Mexico,2007,1183,0.287,15.8,75.6,Americas
Mexico,2007,1010,0.287,15.8,75.6,Americas
Mexico,2007,1717,0.287,15.8,75.6,Americas
Mexico,2007,1255,0.287,15.8,75.6,Americas
Mexico,2007,795,0.287,15.8,75.6,Americas
Mexico,2007,1165,0.287,15.8,75.6,Americas
Mexico,2007,1718,0.287,15.8,75.6,Americas
Mexico,2007,782,0.287,15.8,75.6,Americas
Mexico,2007,1070,0.287,15.8,75.6,Americas
Mexico,2007,830,0.287,15.8,75.6,Americas
Mexico,2007,1207,0.287,15.8,75.6,Americas
Mexico,2007,2911,0.287,15.8,75.6,Americas
Mexico,2007,1514,0.287,15.8,75.6,Americas
Mexico,2007,3041,0.287,15.8,75.6,Americas
Mexico,2007,1649,0.287,15.8,75.6,Americas
Mexico,2007,847,0.287,15.8,75.6,Americas
Mexico,2007,990,0.287,15.8,75.6,Americas
Mexico,2007,810,0.287,15.8,75.6,Americas
Mexico,2007,873,0.287,15.8,75.6,Americas
Mexico,2007,1423,0.287,15.8,75.6,Americas
Mexico,2007,949,0.287,15.8,75.6,Americas
Mexico,2007,1071,0.287,15.8,75.6,Americas
Mexico,2007,1198,0.287,15.8,75.6,Americas
Mexico,2007,957,0.287,15.8,75.6,Americas
Mexico,2007,1987,0.053,15.8,75.6,Americas
Mexico,2007,820,0.053,15.8,75.6,Americas
Mexico,2007,2538,0.053,15.8,75.6,Americas
Mexico,2007,1678,0.053,15.8,75.6,Americas
Mexico,2007,1777,0.053,15.8,75.6,Americas
Mexico,2007,1485,0.053,15.8,75.6,Americas
Mexico,2007,1516,0.053,15.8,75.6,Americas
Mexico,2007,2057,0.053,15.8,75.6,Americas
Mexico,2007,809,0.053,15.8,75.6,Americas
Mexico,2007,815,0.053,15.8,75.6,Americas
Mexico,2007,1854,0.053,15.8,75.6,Americas
Mexico,2007,1081,0.053,15.8,75.6,Americas
Mexico,2007,1159,0.053,15.8,75.6,Americas
Mexico,2007,1329,0.053,15.8,75.6,Americas
Mexico,2007,1112,0.053,15.8,75.6,Americas
Mexico,2007,2096,0.053,15.8,75.6,Americas
Mexico,2007,1174,0.053,15.8,75.6,Americas
Mexico,2007,731,0.053,15.8,75.6,Americas
Mexico,2007,1555,0.053,15.8,75.6,Americas
Mexico,2007,1059,0.053,15.8,75.6,Americas
Mexico,2007,1040,0.053,15.8,75.6,Americas
Mexico,2007,1527,0.053,15.8,75.6,Americas
Mexico,2007,1429,0.053,15.8,75.6,Americas
Mexico,2007,1160,0.053,15.8,75.6,Americas
Mexico,2007,822,0.053,15.8,75.6,Americas
Mexico,2007,2229,0.053,15.8,75.6,Americas
Mexico,2007,1236,0.053,15.8,75.6,Americas
Mexico,2007,1939,0.053,15.8,75.6,Americas
Mexico,2007,1183,0.053,15.8,75.6,Americas
Mexico,2007,1010,0.053,15.8,75.6,Americas
Mexico,2007,1717,0.053,15.8,75.6,Americas
Mexico,2007,1255,0.053,15.8,75.6,Americas
Mexico,2007,795,0.053,15.8,75.6,Americas
Mexico,2007,1165,0.053,15.8,75.6,Americas
Mexico,2007,1718,0.053,15.8,75.6,Americas
Mexico,2007,782,0.053,15.8,75.6,Americas
Mexico,2007,1070,0.053,15.8,75.6,Americas
Mexico,2007,830,0.053,15.8,75.6,Americas
Mexico,2007,1207,0.053,15.8,75.6,Americas
Mexico,2007,2911,0.053,15.8,75.6,Americas
Mexico,2007,1514,0.053,15.8,75.6,Americas
Mexico,2007,3041,0.053,15.8,75.6,Americas
Mexico,2007,1649,0.053,15.8,75.6,Americas
Mexico,2007,847,0.053,15.8,75.6,Americas
Mexico,2007,990,0.053,15.8,75.6,Americas
Mexico,2007,810,0.053,15.8,75.6,Americas
Mexico,2007,873,0.053,15.8,75.6,Americas
Mexico,2007,1423,0.053,15.8,75.6,Americas
Mexico,2007,949,0.053,15.8,75.6,Americas
Mexico,2007,1071,0.053,15.8,75.6,Americas
Mexico,2007,1198,0.053,15.8,75.6,Americas
Mexico,2007,957,0.053,15.8,75.6,Americas
Mexico,2007,1987,0.058,15.8,75.6,Americas
Mexico,2007,820,0.058,15.8,75.6,Americas
Mexico,2007,2538,0.058,15.8,75.6,Americas
Mexico,2007,1678,0.058,15.8,75.6,Americas
Mexico,2007,1777,0.058,15.8,75.6,Americas
Mexico,2007,1485,0.058,15.8,75.6,Americas
Mexico,2007,1516,0.058,15.8,75.6,Americas
Mexico,2007,2057,0.058,15.8,75.6,Americas
Mexico,2007,809,0.058,15.8,75.6,Americas
Mexico,2007,815,0.058,15.8,75.6,Americas
Mexico,2007,1854,0.058,15.8,75.6,Americas
Mexico,2007,1081,0.058,15.8,75.6,Americas
Mexico,2007,1159,0.058,15.8,75.6,Americas
Mexico,2007,1329,0.058,15.8,75.6,Americas
Mexico,2007,1112,0.058,15.8,75.6,Americas
Mexico,2007,2096,0.058,15.8,75.6,Americas
Mexico,2007,1174,0.058,15.8,75.6,Americas
Mexico,2007,731,0.058,15.8,75.6,Americas
Mexico,2007,1555,0.058,15.8,75.6,Americas
Mexico,2007,1059,0.058,15.8,75.6,Americas
Mexico,2007,1040,0.058,15.8,75.6,Americas
Mexico,2007,1527,0.058,15.8,75.6,Americas
Mexico,2007,1429,0.058,15.8,75.6,Americas
Mexico,2007,1160,0.058,15.8,75.6,Americas
Mexico,2007,822,0.058,15.8,75.6,Americas
Mexico,2007,2229,0.058,15.8,75.6,Americas
Mexico,2007,1236,0.058,15.8,75.6,Americas
Mexico,2007,1939,0.058,15.8,75.6,Americas
Mexico,2007,1183,0.058,15.8,75.6,Americas
Mexico,2007,1010,0.058,15.8,75.6,Americas
Mexico,2007,1717,0.058,15.8,75.6,Americas
Mexico,2007,1255,0.058,15.8,75.6,Americas
Mexico,2007,795,0.058,15.8,75.6,Americas
Mexico,2007,1165,0.058,15.8,75.6,Americas
Mexico,2007,1718,0.058,15.8,75.6,Americas
Mexico,2007,782,0.058,15.8,75.6,Americas
Mexico,2007,1070,0.058,15.8,75.6,Americas
Mexico,2007,830,0.058,15.8,75.6,Americas
Mexico,2007,1207,0.058,15.8,75.6,Americas
Mexico,2007,2911,0.058,15.8,75.6,Americas
Mexico,2007,1514,0.058,15.8,75.6,Americas
Mexico,2007,3041,0.058,15.8,75.6,Americas
Mexico,2007,1649,0.058,15.8,75.6,Americas
Mexico,2007,847,0.058,15.8,75.6,Americas
Mexico,2007,990,0.058,15.8,75.6,Americas
Mexico,2007,810,0.058,15.8,75.6,Americas
Mexico,2007,873,0.058,15.8,75.6,Americas
Mexico,2007,1423,0.058,15.8,75.6,Americas
Mexico,2007,949,0.058,15.8,75.6,Americas
Mexico,2007,1071,0.058,15.8,75.6,Americas
Mexico,2007,1198,0.058,15.8,75.6,Americas
Mexico,2007,957,0.058,15.8,75.6,Americas
Mexico,2007,1987,0.214,15.8,75.6,Americas
Mexico,2007,820,0.214,15.8,75.6,Americas
Mexico,2007,2538,0.214,15.8,75.6,Americas
Mexico,2007,1678,0.214,15.8,75.6,Americas
Mexico,2007,1777,0.214,15.8,75.6,Americas
Mexico,2007,1485,0.214,15.8,75.6,Americas
Mexico,2007,1516,0.214,15.8,75.6,Americas
Mexico,2007,2057,0.214,15.8,75.6,Americas
Mexico,2007,809,0.214,15.8,75.6,Americas
Mexico,2007,815,0.214,15.8,75.6,Americas
Mexico,2007,1854,0.214,15.8,75.6,Americas
Mexico,2007,1081,0.214,15.8,75.6,Americas
Mexico,2007,1159,0.214,15.8,75.6,Americas
Mexico,2007,1329,0.214,15.8,75.6,Americas
Mexico,2007,1112,0.214,15.8,75.6,Americas
Mexico,2007,2096,0.214,15.8,75.6,Americas
Mexico,2007,1174,0.214,15.8,75.6,Americas
Mexico,2007,731,0.214,15.8,75.6,Americas
Mexico,2007,1555,0.214,15.8,75.6,Americas
Mexico,2007,1059,0.214,15.8,75.6,Americas
Mexico,2007,1040,0.214,15.8,75.6,Americas
Mexico,2007,1527,0.214,15.8,75.6,Americas
Mexico,2007,1429,0.214,15.8,75.6,Americas
Mexico,2007,1160,0.214,15.8,75.6,Americas
Mexico,2007,822,0.214,15.8,75.6,Americas
Mexico,2007,2229,0.214,15.8,75.6,Americas
Mexico,2007,1236,0.214,15.8,75.6,Americas
Mexico,2007,1939,0.214,15.8,75.6,Americas
Mexico,2007,1183,0.214,15.8,75.6,Americas
Mexico,2007,1010,0.214,15.8,75.6,Americas
Mexico,2007,1717,0.214,15.8,75.6,Americas
Mexico,2007,1255,0.214,15.8,75.6,Americas
Mexico,2007,795,0.214,15.8,75.6,Americas
Mexico,2007,1165,0.214,15.8,75.6,Americas
Mexico,2007,1718,0.214,15.8,75.6,Americas
Mexico,2007,782,0.214,15.8,75.6,Americas
Mexico,2007,1070,0.214,15.8,75.6,Americas
Mexico,2007,830,0.214,15.8,75.6,Americas
Mexico,2007,1207,0.214,15.8,75.6,Americas
Mexico,2007,2911,0.214,15.8,75.6,Americas
Mexico,2007,1514,0.214,15.8,75.6,Americas
Mexico,2007,3041,0.214,15.8,75.6,Americas
Mexico,2007,1649,0.214,15.8,75.6,Americas
Mexico,2007,847,0.214,15.8,75.6,Americas
Mexico,2007,990,0.214,15.8,75.6,Americas
Mexico,2007,810,0.214,15.8,75.6,Americas
Mexico,2007,873,0.214,15.8,75.6,Americas
Mexico,2007,1423,0.214,15.8,75.6,Americas
Mexico,2007,949,0.214,15.8,75.6,Americas
Mexico,2007,1071,0.214,15.8,75.6,Americas
Mexico,2007,1198,0.214,15.8,75.6,Americas
Mexico,2007,957,0.214,15.8,75.6,Americas
Mexico,2007,1987,0.048,15.8,75.6,Americas
Mexico,2007,820,0.048,15.8,75.6,Americas
Mexico,2007,2538,0.048,15.8,75.6,Americas
Mexico,2007,1678,0.048,15.8,75.6,Americas
Mexico,2007,1777,0.048,15.8,75.6,Americas
Mexico,2007,1485,0.048,15.8,75.6,Americas
Mexico,2007,1516,0.048,15.8,75.6,Americas
Mexico,2007,2057,0.048,15.8,75.6,Americas
Mexico,2007,809,0.048,15.8,75.6,Americas
Mexico,2007,815,0.048,15.8,75.6,Americas
Mexico,2007,1854,0.048,15.8,75.6,Americas
Mexico,2007,1081,0.048,15.8,75.6,Americas
Mexico,2007,1159,0.048,15.8,75.6,Americas
Mexico,2007,1329,0.048,15.8,75.6,Americas
Mexico,2007,1112,0.048,15.8,75.6,Americas
Mexico,2007,2096,0.048,15.8,75.6,Americas
Mexico,2007,1174,0.048,15.8,75.6,Americas
Mexico,2007,731,0.048,15.8,75.6,Americas
Mexico,2007,1555,0.048,15.8,75.6,Americas
Mexico,2007,1059,0.048,15.8,75.6,Americas
Mexico,2007,1040,0.048,15.8,75.6,Americas
Mexico,2007,1527,0.048,15.8,75.6,Americas
Mexico,2007,1429,0.048,15.8,75.6,Americas
Mexico,2007,1160,0.048,15.8,75.6,Americas
Mexico,2007,822,0.048,15.8,75.6,Americas
Mexico,2007,2229,0.048,15.8,75.6,Americas
Mexico,2007,1236,0.048,15.8,75.6,Americas
Mexico,2007,1939,0.048,15.8,75.6,Americas
Mexico,2007,1183,0.048,15.8,75.6,Americas
Mexico,2007,1010,0.048,15.8,75.6,Americas
Mexico,2007,1717,0.048,15.8,75.6,Americas
Mexico,2007,1255,0.048,15.8,75.6,Americas
Mexico,2007,795,0.048,15.8,75.6,Americas
Mexico,2007,1165,0.048,15.8,75.6,Americas
Mexico,2007,1718,0.048,15.8,75.6,Americas
Mexico,2007,782,0.048,15.8,75.6,Americas
Mexico,2007,1070,0.048,15.8,75.6,Americas
Mexico,2007,830,0.048,15.8,75.6,Americas
Mexico,2007,1207,0.048,15.8,75.6,Americas
Mexico,2007,2911,0.048,15.8,75.6,Americas
Mexico,2007,1514,0.048,15.8,75.6,Americas
Mexico,2007,3041,0.048,15.8,75.6,Americas
Mexico,2007,1649,0.048,15.8,75.6,Americas
Mexico,2007,847,0.048,15.8,75.6,Americas
Mexico,2007,990,0.048,15.8,75.6,Americas
Mexico,2007,810,0.048,15.8,75.6,Americas
Mexico,2007,873,0.048,15.8,75.6,Americas
Mexico,2007,1423,0.048,15.8,75.6,Americas
Mexico,2007,949,0.048,15.8,75.6,Americas
Mexico,2007,1071,0.048,15.8,75.6,Americas
Mexico,2007,1198,0.048,15.8,75.6,Americas
Mexico,2007,957,0.048,15.8,75.6,Americas
Mexico,2007,1987,0.162,15.8,75.6,Americas
Mexico,2007,820,0.162,15.8,75.6,Americas
Mexico,2007,2538,0.162,15.8,75.6,Americas
Mexico,2007,1678,0.162,15.8,75.6,Americas
Mexico,2007,1777,0.162,15.8,75.6,Americas
Mexico,2007,1485,0.162,15.8,75.6,Americas
Mexico,2007,1516,0.162,15.8,75.6,Americas
Mexico,2007,2057,0.162,15.8,75.6,Americas
Mexico,2007,809,0.162,15.8,75.6,Americas
Mexico,2007,815,0.162,15.8,75.6,Americas
Mexico,2007,1854,0.162,15.8,75.6,Americas
Mexico,2007,1081,0.162,15.8,75.6,Americas
Mexico,2007,1159,0.162,15.8,75.6,Americas
Mexico,2007,1329,0.162,15.8,75.6,Americas
Mexico,2007,1112,0.162,15.8,75.6,Americas
Mexico,2007,2096,0.162,15.8,75.6,Americas
Mexico,2007,1174,0.162,15.8,75.6,Americas
Mexico,2007,731,0.162,15.8,75.6,Americas
Mexico,2007,1555,0.162,15.8,75.6,Americas
Mexico,2007,1059,0.162,15.8,75.6,Americas
Mexico,2007,1040,0.162,15.8,75.6,Americas
Mexico,2007,1527,0.162,15.8,75.6,Americas
Mexico,2007,1429,0.162,15.8,75.6,Americas
Mexico,2007,1160,0.162,15.8,75.6,Americas
Mexico,2007,822,0.162,15.8,75.6,Americas
Mexico,2007,2229,0.162,15.8,75.6,Americas
Mexico,2007,1236,0.162,15.8,75.6,Americas
Mexico,2007,1939,0.162,15.8,75.6,Americas
Mexico,2007,1183,0.162,15.8,75.6,Americas
Mexico,2007,1010,0.162,15.8,75.6,Americas
Mexico,2007,1717,0.162,15.8,75.6,Americas
Mexico,2007,1255,0.162,15.8,75.6,Americas
Mexico,2007,795,0.162,15.8,75.6,Americas
Mexico,2007,1165,0.162,15.8,75.6,Americas
Mexico,2007,1718,0.162,15.8,75.6,Americas
Mexico,2007,782,0.162,15.8,75.6,Americas
Mexico,2007,1070,0.162,15.8,75.6,Americas
Mexico,2007,830,0.162,15.8,75.6,Americas
Mexico,2007,1207,0.162,15.8,75.6,Americas
Mexico,2007,2911,0.162,15.8,75.6,Americas
Mexico,2007,1514,0.162,15.8,75.6,Americas
Mexico,2007,3041,0.162,15.8,75.6,Americas
Mexico,2007,1649,0.162,15.8,75.6,Americas
Mexico,2007,847,0.162,15.8,75.6,Americas
Mexico,2007,990,0.162,15.8,75.6,Americas
Mexico,2007,810,0.162,15.8,75.6,Americas
Mexico,2007,873,0.162,15.8,75.6,Americas
Mexico,2007,1423,0.162,15.8,75.6,Americas
Mexico,2007,949,0.162,15.8,75.6,Americas
Mexico,2007,1071,0.162,15.8,75.6,Americas
Mexico,2007,1198,0.162,15.8,75.6,Americas
Mexico,2007,957,0.162,15.8,75.6,Americas
Mexico,2007,1987,0.192,15.8,75.6,Americas
Mexico,2007,820,0.192,15.8,75.6,Americas
Mexico,2007,2538,0.192,15.8,75.6,Americas
Mexico,2007,1678,0.192,15.8,75.6,Americas
Mexico,2007,1777,0.192,15.8,75.6,Americas
Mexico,2007,1485,0.192,15.8,75.6,Americas
Mexico,2007,1516,0.192,15.8,75.6,Americas
Mexico,2007,2057,0.192,15.8,75.6,Americas
Mexico,2007,809,0.192,15.8,75.6,Americas
Mexico,2007,815,0.192,15.8,75.6,Americas
Mexico,2007,1854,0.192,15.8,75.6,Americas
Mexico,2007,1081,0.192,15.8,75.6,Americas
Mexico,2007,1159,0.192,15.8,75.6,Americas
Mexico,2007,1329,0.192,15.8,75.6,Americas
Mexico,2007,1112,0.192,15.8,75.6,Americas
Mexico,2007,2096,0.192,15.8,75.6,Americas
Mexico,2007,1174,0.192,15.8,75.6,Americas
Mexico,2007,731,0.192,15.8,75.6,Americas
Mexico,2007,1555,0.192,15.8,75.6,Americas
Mexico,2007,1059,0.192,15.8,75.6,Americas
Mexico,2007,1040,0.192,15.8,75.6,Americas
Mexico,2007,1527,0.192,15.8,75.6,Americas
Mexico,2007,1429,0.192,15.8,75.6,Americas
Mexico,2007,1160,0.192,15.8,75.6,Americas
Mexico,2007,822,0.192,15.8,75.6,Americas
Mexico,2007,2229,0.192,15.8,75.6,Americas
Mexico,2007,1236,0.192,15.8,75.6,Americas
Mexico,2007,1939,0.192,15.8,75.6,Americas
Mexico,2007,1183,0.192,15.8,75.6,Americas
Mexico,2007,1010,0.192,15.8,75.6,Americas
Mexico,2007,1717,0.192,15.8,75.6,Americas
Mexico,2007,1255,0.192,15.8,75.6,Americas
Mexico,2007,795,0.192,15.8,75.6,Americas
Mexico,2007,1165,0.192,15.8,75.6,Americas
Mexico,2007,1718,0.192,15.8,75.6,Americas
Mexico,2007,782,0.192,15.8,75.6,Americas
Mexico,2007,1070,0.192,15.8,75.6,Americas
Mexico,2007,830,0.192,15.8,75.6,Americas
Mexico,2007,1207,0.192,15.8,75.6,Americas
Mexico,2007,2911,0.192,15.8,75.6,Americas
Mexico,2007,1514,0.192,15.8,75.6,Americas
Mexico,2007,3041,0.192,15.8,75.6,Americas
Mexico,2007,1649,0.192,15.8,75.6,Americas
Mexico,2007,847,0.192,15.8,75.6,Americas
Mexico,2007,990,0.192,15.8,75.6,Americas
Mexico,2007,810,0.192,15.8,75.6,Americas
Mexico,2007,873,0.192,15.8,75.6,Americas
Mexico,2007,1423,0.192,15.8,75.6,Americas
Mexico,2007,949,0.192,15.8,75.6,Americas
Mexico,2007,1071,0.192,15.8,75.6,Americas
