"year","month","day","country","dengue_activity"
2012,"07","08","Thailand",0.345
2012,"07","08","Venezuela",0.182
2012,"07","15","Argentina",0.012
2012,"07","15","Bolivia",0.008
2012,"07","15","Brazil",0.051
2012,"07","15","India",0.057
2012,"07","15","Indonesia",0.076
2012,"07","15","Mexico",0.164
2012,"07","15","Philippines",0.286
2012,"07","15","Singapore",0.14
2012,"07","15","Thailand",0.322
2012,"07","15","Venezuela",0.192
2012,"07","22","Argentina",0.012
2012,"07","22","Bolivia",0.008
2012,"07","22","Brazil",0.06
2012,"07","22","India",0.074
2012,"07","22","Indonesia",0.081
2012,"07","22","Mexico",0.196
2012,"07","22","Philippines",0.284
2012,"07","22","Singapore",0.141
2012,"07","22","Thailand",0.334
2012,"07","22","Venezuela",0.2
2012,"07","29","Argentina",0.017
2012,"07","29","Bolivia",0.005
2012,"07","29","Brazil",0.061
2012,"07","29","India",0.091
2012,"07","29","Indonesia",0.078
2012,"07","29","Mexico",0.223
2012,"07","29","Philippines",0.256
2012,"07","29","Singapore",0.122
2012,"07","29","Thailand",0.227
2012,"07","29","Venezuela",0.212
2012,"08","05","Argentina",0.017
2012,"08","05","Bolivia",0.005
2012,"08","05","Brazil",0.059
2012,"08","05","India",0.097
2012,"08","05","Indonesia",0.076
2012,"08","05","Mexico",0.235
2012,"08","05","Philippines",0.236
2012,"08","05","Singapore",0.109
2012,"08","05","Thailand",0.272
2012,"08","05","Venezuela",0.224
2012,"08","12","Argentina",0.019
2012,"08","12","Bolivia",0.01
2012,"08","12","Brazil",0.053
2012,"08","12","India",0.122
2012,"08","12","Indonesia",0.069
2012,"08","12","Mexico",0.258
2012,"08","12","Philippines",0.256
2012,"08","12","Singapore",0.115
2012,"08","12","Thailand",0.254
2012,"08","12","Venezuela",0.235
2012,"08","19","Argentina",0.017
2012,"08","19","Bolivia",0.012
2012,"08","19","Brazil",0.05
2012,"08","19","India",0.147
2012,"08","19","Indonesia",0.07
2012,"08","19","Mexico",0.288
2012,"08","19","Philippines",0.227
2012,"08","19","Singapore",0.115
2012,"08","19","Thailand",0.256
2012,"08","19","Venezuela",0.258
2012,"08","26","Argentina",0.024
2012,"08","26","Bolivia",0.014
2012,"08","26","Brazil",0.049
2012,"08","26","India",0.19
2012,"08","26","Indonesia",0.075
2012,"08","26","Mexico",0.309
2012,"08","26","Philippines",0.212
2012,"08","26","Singapore",0.116
2012,"08","26","Thailand",0.233
2012,"08","26","Venezuela",0.273
2012,"09","02","Argentina",0.029
2012,"09","02","Bolivia",0.012
2012,"09","02","Brazil",0.044
2012,"09","02","India",0.248
2012,"09","02","Indonesia",0.083
2012,"09","02","Mexico",0.337
2012,"09","02","Philippines",0.207
2012,"09","02","Singapore",0.112
2012,"09","02","Thailand",0.221
2012,"09","02","Venezuela",0.269
2012,"09","09","Argentina",0.039
2012,"09","09","Bolivia",0.009
2012,"09","09","Brazil",0.051
2012,"09","09","India",0.228
2012,"09","09","Indonesia",0.08
2012,"09","09","Mexico",0.319
2012,"09","09","Philippines",0.204
2012,"09","09","Singapore",0.113
2012,"09","09","Thailand",0.224
2012,"09","09","Venezuela",0.269
2012,"09","16","Argentina",0.034
2012,"09","16","Bolivia",0.009
2012,"09","16","Brazil",0.054
2012,"09","16","India",0.212
2012,"09","16","Indonesia",0.082
2012,"09","16","Mexico",0.311
2012,"09","16","Philippines",0.184
2012,"09","16","Singapore",0.115
2012,"09","16","Thailand",0.217
2012,"09","16","Venezuela",0.243
2012,"09","23","Argentina",0.027
2012,"09","23","Bolivia",0.006
2012,"09","23","Brazil",0.043
2012,"09","23","India",0.231
2012,"09","23","Indonesia",0.088
2012,"09","23","Mexico",0.315
2012,"09","23","Philippines",0.218
2012,"09","23","Singapore",0.118
2012,"09","23","Thailand",0.181
2012,"09","23","Venezuela",0.236
2012,"09","30","Argentina",0.027
2012,"09","30","Bolivia",0.012
2012,"09","30","Brazil",0.043
2012,"09","30","India",0.302
2012,"09","30","Indonesia",0.086
2012,"09","30","Mexico",0.323
2012,"09","30","Philippines",0.257
2012,"09","30","Singapore",0.118
2012,"09","30","Thailand",0.17
2012,"09","30","Venezuela",0.235
2012,"10","07","Argentina",0.027
2012,"10","07","Bolivia",0.014
2012,"10","07","Brazil",0.038
2012,"10","07","India",0.459
2012,"10","07","Indonesia",0.087
2012,"10","07","Mexico",0.314
2012,"10","07","Philippines",0.311
2012,"10","07","Singapore",0.118
2012,"10","07","Thailand",0.159
2012,"10","07","Venezuela",0.224
2012,"10","14","Argentina",0.031
2012,"10","14","Bolivia",0.012
2012,"10","14","Brazil",0.05
2012,"10","14","India",0.644
2012,"10","14","Indonesia",0.084
2012,"10","14","Mexico",0.316
2012,"10","14","Philippines",0.337
2012,"10","14","Singapore",0.119
2012,"10","14","Thailand",0.142
2012,"10","14","Venezuela",0.243
2012,"10","21","Argentina",0.036
2012,"10","21","Bolivia",0.015
2012,"10","21","Brazil",0.059
2012,"10","21","India",1
2012,"10","21","Indonesia",0.081
2012,"10","21","Mexico",0.311
2012,"10","21","Philippines",0.247
2012,"10","21","Singapore",0.127
2012,"10","21","Thailand",0.152
2012,"10","21","Venezuela",0.272
2012,"10","28","Argentina",0.043
2012,"10","28","Bolivia",0.014
2012,"10","28","Brazil",0.056
2012,"10","28","India",0.913
2012,"10","28","Indonesia",0.084
2012,"10","28","Mexico",0.282
2012,"10","28","Philippines",0.231
2012,"10","28","Singapore",0.128
2012,"10","28","Thailand",0.156
2012,"10","28","Venezuela",0.326
2012,"11","04","Argentina",0.043
2012,"11","04","Bolivia",0.013
2012,"11","04","Brazil",0.063
2012,"11","04","India",0.715
2012,"11","04","Indonesia",0.088
2012,"11","04","Mexico",0.284
2012,"11","04","Philippines",0.22
2012,"11","04","Singapore",0.115
2012,"11","04","Thailand",0.174
2012,"11","04","Venezuela",0.346
2012,"11","11","Argentina",0.041
2012,"11","11","Bolivia",0.013
2012,"11","11","Brazil",0.058
2012,"11","11","India",0.452
2012,"11","11","Indonesia",0.085
2012,"11","11","Mexico",0.231
2012,"11","11","Philippines",0.132
2012,"11","11","Singapore",0.117
2012,"11","11","Thailand",0.181
2012,"11","11","Venezuela",0.333
2012,"11","18","Argentina",0.041
2012,"11","18","Bolivia",0.01
2012,"11","18","Brazil",0.067
2012,"11","18","India",0.401
2012,"11","18","Indonesia",0.095
2012,"11","18","Mexico",0.195
2012,"11","18","Philippines",0.128
2012,"11","18","Singapore",0.12
2012,"11","18","Thailand",0.186
2012,"11","18","Venezuela",0.307
2012,"11","25","Argentina",0.041
2012,"11","25","Bolivia",0.009
2012,"11","25","Brazil",0.057
2012,"11","25","India",0.294
2012,"11","25","Indonesia",0.1
2012,"11","25","Mexico",0.168
2012,"11","25","Philippines",0.134
2012,"11","25","Singapore",0.118
2012,"11","25","Thailand",0.168
2012,"11","25","Venezuela",0.309
2012,"12","02","Argentina",0.034
2012,"12","02","Bolivia",0.014
2012,"12","02","Brazil",0.054
2012,"12","02","India",0.216
2012,"12","02","Indonesia",0.103
2012,"12","02","Mexico",0.162
2012,"12","02","Philippines",0.134
2012,"12","02","Singapore",0.116
2012,"12","02","Thailand",0.187
2012,"12","02","Venezuela",0.277
2012,"12","09","Argentina",0.029
2012,"12","09","Bolivia",0.015
2012,"12","09","Brazil",0.053
2012,"12","09","India",0.177
2012,"12","09","Indonesia",0.106
2012,"12","09","Mexico",0.117
2012,"12","09","Philippines",0.154
2012,"12","09","Singapore",0.115
2012,"12","09","Thailand",0.192
2012,"12","09","Venezuela",0.229
2012,"12","16","Argentina",0.039
2012,"12","16","Bolivia",0.009
2012,"12","16","Brazil",0.059
2012,"12","16","India",0.132
2012,"12","16","Indonesia",0.098
2012,"12","16","Mexico",0.116
2012,"12","16","Philippines",0.171
2012,"12","16","Singapore",0.118
2012,"12","16","Thailand",0.184
2012,"12","16","Venezuela",0.228
2012,"12","23","Argentina",0.034
2012,"12","23","Bolivia",0.008
2012,"12","23","Brazil",0.081
2012,"12","23","India",0.105
2012,"12","23","Indonesia",0.095
2012,"12","23","Mexico",0.103
2012,"12","23","Philippines",0.195
2012,"12","23","Singapore",0.126
2012,"12","23","Thailand",0.155
2012,"12","23","Venezuela",0.235
2012,"12","30","Argentina",0.031
2012,"12","30","Bolivia",0.006
2012,"12","30","Brazil",0.111
2012,"12","30","India",0.093
2012,"12","30","Indonesia",0.102
2012,"12","30","Mexico",0.092
2012,"12","30","Philippines",0.185
2012,"12","30","Singapore",0.126
2012,"12","30","Thailand",0.143
2012,"12","30","Venezuela",0.223
2013,"01","06","Argentina",0.053
2013,"01","06","Bolivia",0.012
2013,"01","06","Brazil",0.127
2013,"01","06","India",0.078
2013,"01","06","Indonesia",0.112
2013,"01","06","Mexico",0.084
2013,"01","06","Philippines",0.172
2013,"01","06","Singapore",0.141
2013,"01","06","Thailand",0.178
2013,"01","06","Venezuela",0.231
2013,"01","13","Argentina",0.06
2013,"01","13","Bolivia",0.021
2013,"01","13","Brazil",0.145
2013,"01","13","India",0.07
2013,"01","13","Indonesia",0.122
2013,"01","13","Mexico",0.079
2013,"01","13","Philippines",0.16
2013,"01","13","Singapore",0.142
2013,"01","13","Thailand",0.171
2013,"01","13","Venezuela",0.221
2013,"01","20","Argentina",0.089
2013,"01","20","Bolivia",0.015
2013,"01","20","Brazil",0.171
2013,"01","20","India",0.063
2013,"01","20","Indonesia",0.114
2013,"01","20","Mexico",0.079
2013,"01","20","Philippines",0.154
2013,"01","20","Singapore",0.152
2013,"01","20","Thailand",0.186
2013,"01","20","Venezuela",0.248
2013,"01","27","Argentina",0.125
2013,"01","27","Bolivia",0.011
2013,"01","27","Brazil",0.178
2013,"01","27","India",0.057
2013,"01","27","Indonesia",0.119
2013,"01","27","Mexico",0.081
2013,"01","27","Philippines",0.169
2013,"01","27","Singapore",0.169
2013,"01","27","Thailand",0.184
2013,"01","27","Venezuela",0.252
2013,"02","03","Argentina",0.106
2013,"02","03","Bolivia",0.015
2013,"02","03","Brazil",0.182
2013,"02","03","India",0.056
2013,"02","03","Indonesia",0.121
2013,"02","03","Mexico",0.085
2013,"02","03","Philippines",0.175
2013,"02","03","Singapore",0.185
2013,"02","03","Thailand",0.177
2013,"02","03","Venezuela",0.267
2013,"02","10","Argentina",0.12
2013,"02","10","Bolivia",0.013
2013,"02","10","Brazil",0.238
2013,"02","10","India",0.054
2013,"02","10","Indonesia",0.109
2013,"02","10","Mexico",0.082
2013,"02","10","Philippines",0.148
2013,"02","10","Singapore",0.184
2013,"02","10","Thailand",0.178
2013,"02","10","Venezuela",0.245
2013,"02","17","Argentina",0.212
2013,"02","17","Bolivia",0.025
2013,"02","17","Brazil",0.275
2013,"02","17","India",0.051
2013,"02","17","Indonesia",0.112
2013,"02","17","Mexico",0.084
2013,"02","17","Philippines",0.113
2013,"02","17","Singapore",0.193
2013,"02","17","Thailand",0.178
2013,"02","17","Venezuela",0.263
2013,"02","24","Argentina",0.181
2013,"02","24","Bolivia",0.022
2013,"02","24","Brazil",0.323
2013,"02","24","India",0.049
2013,"02","24","Indonesia",0.111
2013,"02","24","Mexico",0.086
2013,"02","24","Philippines",0.105
2013,"02","24","Singapore",0.167
2013,"02","24","Thailand",0.147
2013,"02","24","Venezuela",0.312
2013,"03","03","Argentina",0.217
2013,"03","03","Bolivia",0.018
2013,"03","03","Brazil",0.328
2013,"03","03","India",0.035
2013,"03","03","Indonesia",0.107
2013,"03","03","Mexico",0.091
2013,"03","03","Philippines",0.094
2013,"03","03","Singapore",0.162
2013,"03","03","Thailand",0.185
2013,"03","03","Venezuela",0.255
2013,"03","10","Argentina",0.207
2013,"03","10","Bolivia",0.014
2013,"03","10","Brazil",0.368
2013,"03","10","India",0.032
2013,"03","10","Indonesia",0.111
2013,"03","10","Mexico",0.083
2013,"03","10","Philippines",0.091
2013,"03","10","Singapore",0.142
2013,"03","10","Thailand",0.187
2013,"03","10","Venezuela",0.258
2013,"03","17","Argentina",0.188
2013,"03","17","Bolivia",0.022
2013,"03","17","Brazil",0.421
2013,"03","17","India",0.029
2013,"03","17","Indonesia",0.118
2013,"03","17","Mexico",0.085
2013,"03","17","Philippines",0.071
2013,"03","17","Singapore",0.123
2013,"03","17","Thailand",0.2
2013,"03","17","Venezuela",0.288
2013,"03","24","Argentina",0.154
2013,"03","24","Bolivia",0.023
2013,"03","24","Brazil",0.423
2013,"03","24","India",0.025
2013,"03","24","Indonesia",0.111
2013,"03","24","Mexico",0.07
2013,"03","24","Philippines",0.081
2013,"03","24","Singapore",0.143
2013,"03","24","Thailand",0.162
2013,"03","24","Venezuela",0.215
2013,"03","31","Argentina",0.159
2013,"03","31","Bolivia",0.019
2013,"03","31","Brazil",0.501
2013,"03","31","India",0.025
2013,"03","31","Indonesia",0.108
2013,"03","31","Mexico",0.088
2013,"03","31","Philippines",0.063
2013,"03","31","Singapore",0.157
2013,"03","31","Thailand",0.146
2013,"03","31","Venezuela",0.281
2013,"04","07","Argentina",0.154
2013,"04","07","Bolivia",0.015
2013,"04","07","Brazil",0.568
2013,"04","07","India",0.03
2013,"04","07","Indonesia",0.108
2013,"04","07","Mexico",0.093
2013,"04","07","Philippines",0.061
2013,"04","07","Singapore",0.196
2013,"04","07","Thailand",0.138
2013,"04","07","Venezuela",0.215
2013,"04","14","Argentina",0.176
2013,"04","14","Bolivia",0.023
2013,"04","14","Brazil",0.488
2013,"04","14","India",0.022
2013,"04","14","Indonesia",0.104
2013,"04","14","Mexico",0.088
2013,"04","14","Philippines",0.053
2013,"04","14","Singapore",0.219
2013,"04","14","Thailand",0.147
2013,"04","14","Venezuela",0.195
2013,"04","21","Argentina",0.234
2013,"04","21","Bolivia",0.018
2013,"04","21","Brazil",0.383
2013,"04","21","India",0.027
2013,"04","21","Indonesia",0.097
2013,"04","21","Mexico",0.089
2013,"04","21","Philippines",0.049
2013,"04","21","Singapore",0.217
2013,"04","21","Thailand",0.191
2013,"04","21","Venezuela",0.223
2013,"04","28","Argentina",0.152
2013,"04","28","Bolivia",0.016
2013,"04","28","Brazil",0.32
2013,"04","28","India",0.02
2013,"04","28","Indonesia",0.101
2013,"04","28","Mexico",0.087
2013,"04","28","Philippines",0.053
2013,"04","28","Singapore",0.27
2013,"04","28","Thailand",0.187
2013,"04","28","Venezuela",0.218
2013,"05","05","Argentina",0.152
2013,"05","05","Bolivia",0.018
2013,"05","05","Brazil",0.264
2013,"05","05","India",0.025
2013,"05","05","Indonesia",0.102
2013,"05","05","Mexico",0.094
2013,"05","05","Philippines",0.053
2013,"05","05","Singapore",0.252
2013,"05","05","Thailand",0.194
2013,"05","05","Venezuela",0.259
2013,"05","12","Argentina",0.137
2013,"05","12","Bolivia",0.019
2013,"05","12","Brazil",0.241
2013,"05","12","India",0.033
2013,"05","12","Indonesia",0.101
2013,"05","12","Mexico",0.104
2013,"05","12","Philippines",0.057
2013,"05","12","Singapore",0.228
2013,"05","12","Thailand",0.21
2013,"05","12","Venezuela",0.314
2013,"05","19","Argentina",0.096
2013,"05","19","Bolivia",0.012
2013,"05","19","Brazil",0.2
2013,"05","19","India",0.04
2013,"05","19","Indonesia",0.101
2013,"05","19","Mexico",0.108
2013,"05","19","Philippines",0.064
2013,"05","19","Singapore",0.23
2013,"05","19","Thailand",0.26
2013,"05","19","Venezuela",0.334
2013,"05","26","Argentina",0.082
2013,"05","26","Bolivia",0.008
2013,"05","26","Brazil",0.147
2013,"05","26","India",0.065
2013,"05","26","Indonesia",0.1
2013,"05","26","Mexico",0.113
2013,"05","26","Philippines",0.077
2013,"05","26","Singapore",0.25
2013,"05","26","Thailand",0.318
2013,"05","26","Venezuela",0.332
2013,"06","02","Argentina",0.077
2013,"06","02","Bolivia",0.009
2013,"06","02","Brazil",0.129
2013,"06","02","India",0.093
2013,"06","02","Indonesia",0.096
2013,"06","02","Mexico",0.133
2013,"06","02","Philippines",0.093
2013,"06","02","Singapore",0.314
2013,"06","02","Thailand",0.461
2013,"06","02","Venezuela",0.321
2013,"06","09","Argentina",0.067
2013,"06","09","Bolivia",0.008
2013,"06","09","Brazil",0.124
2013,"06","09","India",0.103
2013,"06","09","Indonesia",0.093
2013,"06","09","Mexico",0.156
2013,"06","09","Philippines",0.109
2013,"06","09","Singapore",0.441
2013,"06","09","Thailand",0.727
2013,"06","09","Venezuela",0.31
2013,"06","16","Argentina",0.039
2013,"06","16","Bolivia",0.006
2013,"06","16","Brazil",0.114
2013,"06","16","India",0.11
2013,"06","16","Indonesia",0.094
2013,"06","16","Mexico",0.163
2013,"06","16","Philippines",0.129
2013,"06","16","Singapore",0.417
2013,"06","16","Thailand",0.905
2013,"06","16","Venezuela",0.299
2013,"06","23","Argentina",0.051
2013,"06","23","Bolivia",0.005
2013,"06","23","Brazil",0.088
2013,"06","23","India",0.114
2013,"06","23","Indonesia",0.091
2013,"06","23","Mexico",0.184
2013,"06","23","Philippines",0.164
2013,"06","23","Singapore",0.306
2013,"06","23","Thailand",0.85
2013,"06","23","Venezuela",0.277
2013,"06","30","Argentina",0.048
2013,"06","30","Bolivia",0.004
2013,"06","30","Brazil",0.078
2013,"06","30","India",0.124
2013,"06","30","Indonesia",0.089
2013,"06","30","Mexico",0.212
2013,"06","30","Philippines",0.129
2013,"06","30","Singapore",0.236
2013,"06","30","Thailand",0.862
2013,"06","30","Venezuela",0.25
2013,"07","07","Argentina",0.029
2013,"07","07","Bolivia",0.003
2013,"07","07","Brazil",0.065
2013,"07","07","India",0.134
2013,"07","07","Indonesia",0.086
2013,"07","07","Mexico",0.219
2013,"07","07","Philippines",0.163
2013,"07","07","Singapore",0.222
2013,"07","07","Thailand",0.938
2013,"07","07","Venezuela",0.232
2013,"07","14","Argentina",0.019
2013,"07","14","Bolivia",0.002
2013,"07","14","Brazil",0.064
2013,"07","14","India",0.135
2013,"07","14","Indonesia",0.089
2013,"07","14","Mexico",0.279
2013,"07","14","Philippines",0.168
2013,"07","14","Singapore",0.189
2013,"07","14","Thailand",1
2013,"07","14","Venezuela",0.215
2013,"07","21","Argentina",0.022
2013,"07","21","Bolivia",0.003
2013,"07","21","Brazil",0.051
2013,"07","21","India",0.139
2013,"07","21","Indonesia",0.087
2013,"07","21","Mexico",0.306
2013,"07","21","Philippines",0.199
2013,"07","21","Singapore",0.171
2013,"07","21","Thailand",0.765
2013,"07","21","Venezuela",0.214
2013,"07","28","Argentina",0.039
2013,"07","28","Bolivia",0.002
2013,"07","28","Brazil",0.056
2013,"07","28","India",0.139
2013,"07","28","Indonesia",0.08
2013,"07","28","Mexico",0.325
2013,"07","28","Philippines",0.212
2013,"07","28","Singapore",0.156
2013,"07","28","Thailand",0.657
2013,"07","28","Venezuela",0.213
2013,"08","04","Argentina",0.036
2013,"08","04","Bolivia",0.004
2013,"08","04","Brazil",0.063
2013,"08","04","India",0.126
2013,"08","04","Indonesia",0.079
2013,"08","04","Mexico",0.37
2013,"08","04","Philippines",0.235
2013,"08","04","Singapore",0.142
2013,"08","04","Thailand",0.608
2013,"08","04","Venezuela",0.221
2013,"08","11","Argentina",0.027
2013,"08","11","Bolivia",0.006
2013,"08","11","Brazil",0.057
2013,"08","11","India",0.134
2013,"08","11","Indonesia",0.084
2013,"08","11","Mexico",0.329
2013,"08","11","Philippines",0.286
2013,"08","11","Singapore",0.164
2013,"08","11","Thailand",0.563
2013,"08","11","Venezuela",0.228
2013,"08","18","Argentina",0.031
2013,"08","18","Bolivia",0.004
2013,"08","18","Brazil",0.06
2013,"08","18","India",0.172
2013,"08","18","Indonesia",0.089
2013,"08","18","Mexico",0.339
2013,"08","18","Philippines",0.237
2013,"08","18","Singapore",0.142
2013,"08","18","Thailand",0.587
2013,"08","18","Venezuela",0.241
2013,"08","25","Argentina",0.031
2013,"08","25","Bolivia",0.005
2013,"08","25","Brazil",0.054
2013,"08","25","India",0.216
2013,"08","25","Indonesia",0.086
2013,"08","25","Mexico",0.361
2013,"08","25","Philippines",0.253
2013,"08","25","Singapore",0.134
2013,"08","25","Thailand",0.546
2013,"08","25","Venezuela",0.261
2013,"09","01","Argentina",0.031
2013,"09","01","Bolivia",0.007
2013,"09","01","Brazil",0.053
2013,"09","01","India",0.305
2013,"09","01","Indonesia",0.084
2013,"09","01","Mexico",0.406
2013,"09","01","Philippines",0.204
2013,"09","01","Singapore",0.132
2013,"09","01","Thailand",0.47
2013,"09","01","Venezuela",0.242
2013,"09","08","Argentina",0.029
2013,"09","08","Bolivia",0.006
2013,"09","08","Brazil",0.057
2013,"09","08","India",0.378
2013,"09","08","Indonesia",0.081
2013,"09","08","Mexico",0.391
2013,"09","08","Philippines",0.191
2013,"09","08","Singapore",0.146
2013,"09","08","Thailand",0.466
2013,"09","08","Venezuela",0.247
2013,"09","15","Argentina",0.022
2013,"09","15","Bolivia",0.007
2013,"09","15","Brazil",0.057
2013,"09","15","India",0.483
2013,"09","15","Indonesia",0.084
2013,"09","15","Mexico",0.393
2013,"09","15","Philippines",0.186
2013,"09","15","Singapore",0.153
2013,"09","15","Thailand",0.397
2013,"09","15","Venezuela",0.247
2013,"09","22","Argentina",0.027
2013,"09","22","Bolivia",0.007
2013,"09","22","Brazil",0.052
2013,"09","22","India",0.585
2013,"09","22","Indonesia",0.087
2013,"09","22","Mexico",0.483
2013,"09","22","Philippines",0.191
2013,"09","22","Singapore",0.157
2013,"09","22","Thailand",0.315
2013,"09","22","Venezuela",0.268
2013,"09","29","Argentina",0.027
2013,"09","29","Bolivia",0.008
2013,"09","29","Brazil",0.047
2013,"09","29","India",0.606
2013,"09","29","Indonesia",0.083
2013,"09","29","Mexico",0.541
2013,"09","29","Philippines",0.186
2013,"09","29","Singapore",0.193
2013,"09","29","Thailand",0.245
2013,"09","29","Venezuela",0.291
2013,"10","06","Argentina",0.034
2013,"10","06","Bolivia",0.008
2013,"10","06","Brazil",0.045
2013,"10","06","India",0.552
2013,"10","06","Indonesia",0.081
2013,"10","06","Mexico",0.562
2013,"10","06","Philippines",0.182
2013,"10","06","Singapore",0.186
2013,"10","06","Thailand",0.216
2013,"10","06","Venezuela",0.315
2013,"10","13","Argentina",0.039
2013,"10","13","Bolivia",0.014
2013,"10","13","Brazil",0.051
2013,"10","13","India",0.537
2013,"10","13","Indonesia",0.078
2013,"10","13","Mexico",0.53
2013,"10","13","Philippines",0.168
2013,"10","13","Singapore",0.174
2013,"10","13","Thailand",0.173
2013,"10","13","Venezuela",0.36
2013,"10","20","Argentina",0.048
2013,"10","20","Bolivia",0.012
2013,"10","20","Brazil",0.063
2013,"10","20","India",0.511
2013,"10","20","Indonesia",0.081
2013,"10","20","Mexico",0.518
2013,"10","20","Philippines",0.149
2013,"10","20","Singapore",0.204
2013,"10","20","Thailand",0.169
2013,"10","20","Venezuela",0.404
2013,"10","27","Argentina",0.041
2013,"10","27","Bolivia",0.014
2013,"10","27","Brazil",0.056
2013,"10","27","India",0.41
2013,"10","27","Indonesia",0.08
2013,"10","27","Mexico",0.482
2013,"10","27","Philippines",0.144
2013,"10","27","Singapore",0.195
2013,"10","27","Thailand",0.156
2013,"10","27","Venezuela",0.449
2013,"11","03","Argentina",0.048
2013,"11","03","Bolivia",0.012
2013,"11","03","Brazil",0.06
2013,"11","03","India",0.358
2013,"11","03","Indonesia",0.082
2013,"11","03","Mexico",0.449
2013,"11","03","Philippines",0.123
2013,"11","03","Singapore",0.189
2013,"11","03","Thailand",0.175
2013,"11","03","Venezuela",0.489
2013,"11","10","Argentina",0.043
2013,"11","10","Bolivia",0.009
2013,"11","10","Brazil",0.061
2013,"11","10","India",0.288
2013,"11","10","Indonesia",0.086
2013,"11","10","Mexico",0.367
2013,"11","10","Philippines",0.11
2013,"11","10","Singapore",0.184
2013,"11","10","Thailand",0.166
2013,"11","10","Venezuela",0.468
2013,"11","17","Argentina",0.053
2013,"11","17","Bolivia",0.008
2013,"11","17","Brazil",0.076
2013,"11","17","India",0.215
2013,"11","17","Indonesia",0.088
2013,"11","17","Mexico",0.335
2013,"11","17","Philippines",0.092
2013,"11","17","Singapore",0.196
2013,"11","17","Thailand",0.163
2013,"11","17","Venezuela",0.499
2013,"11","24","Argentina",0.043
2013,"11","24","Bolivia",0.009
2013,"11","24","Brazil",0.059
2013,"11","24","India",0.16
2013,"11","24","Indonesia",0.089
2013,"11","24","Mexico",0.267
2013,"11","24","Philippines",0.078
2013,"11","24","Singapore",0.149
2013,"11","24","Thailand",0.156
2013,"11","24","Venezuela",0.489
2013,"12","01","Argentina",0.048
2013,"12","01","Bolivia",0.007
2013,"12","01","Brazil",0.056
2013,"12","01","India",0.128
2013,"12","01","Indonesia",0.088
2013,"12","01","Mexico",0.242
2013,"12","01","Philippines",0.088
2013,"12","01","Singapore",0.142
2013,"12","01","Thailand",0.129
2013,"12","01","Venezuela",0.453
2013,"12","08","Argentina",0.039
2013,"12","08","Bolivia",0.005
2013,"12","08","Brazil",0.051
2013,"12","08","India",0.09
2013,"12","08","Indonesia",0.093
2013,"12","08","Mexico",0.205
2013,"12","08","Philippines",0.094
2013,"12","08","Singapore",0.134
2013,"12","08","Thailand",0.139
2013,"12","08","Venezuela",0.44
2013,"12","15","Argentina",0.043
2013,"12","15","Bolivia",0.003
2013,"12","15","Brazil",0.051
2013,"12","15","India",0.071
2013,"12","15","Indonesia",0.091
2013,"12","15","Mexico",0.181
2013,"12","15","Philippines",0.087
2013,"12","15","Singapore",0.134
2013,"12","15","Thailand",0.124
2013,"12","15","Venezuela",0.45
2013,"12","22","Argentina",0.039
2013,"12","22","Bolivia",0.003
2013,"12","22","Brazil",0.053
2013,"12","22","India",0.055
2013,"12","22","Indonesia",0.087
2013,"12","22","Mexico",0.151
2013,"12","22","Philippines",0.108
2013,"12","22","Singapore",0.126
2013,"12","22","Thailand",0.1
2013,"12","22","Venezuela",0.471
2013,"12","29","Argentina",0.039
2013,"12","29","Bolivia",0.005
2013,"12","29","Brazil",0.068
2013,"12","29","India",0.053
2013,"12","29","Indonesia",0.09
2013,"12","29","Mexico",0.15
2013,"12","29","Philippines",0.107
2013,"12","29","Singapore",0.131
2013,"12","29","Thailand",0.1
2013,"12","29","Venezuela",0.456
2014,"01","05","Argentina",0.043
2014,"01","05","Bolivia",0.008
2014,"01","05","Brazil",0.076
2014,"01","05","India",0.049
2014,"01","05","Indonesia",0.101
2014,"01","05","Mexico",0.147
2014,"01","05","Philippines",0.087
2014,"01","05","Singapore",0.137
2014,"01","05","Thailand",0.138
2014,"01","05","Venezuela",0.438
2014,"01","12","Argentina",0.072
2014,"01","12","Bolivia",0.01
2014,"01","12","Brazil",0.071
2014,"01","12","India",0.04
2014,"01","12","Indonesia",0.099
2014,"01","12","Mexico",0.136
2014,"01","12","Philippines",0.083
2014,"01","12","Singapore",0.139
2014,"01","12","Thailand",0.134
2014,"01","12","Venezuela",0.516
2014,"01","19","Argentina",0.082
2014,"01","19","Bolivia",0.025
2014,"01","19","Brazil",0.072
2014,"01","19","India",0.039
2014,"01","19","Indonesia",0.104
2014,"01","19","Mexico",0.147
2014,"01","19","Philippines",0.085
2014,"01","19","Singapore",0.126
2014,"01","19","Thailand",0.121
2014,"01","19","Venezuela",0.526
2014,"01","26","Argentina",0.096
2014,"01","26","Bolivia",0.026
2014,"01","26","Brazil",0.08
2014,"01","26","India",0.04
2014,"01","26","Indonesia",0.103
2014,"01","26","Mexico",0.144
2014,"01","26","Philippines",0.083
2014,"01","26","Singapore",0.115
2014,"01","26","Thailand",0.138
2014,"01","26","Venezuela",0.493
2014,"02","02","Argentina",0.176
2014,"02","02","Bolivia",0.039
2014,"02","02","Brazil",0.092
2014,"02","02","India",0.036
2014,"02","02","Indonesia",0.101
2014,"02","02","Mexico",0.133
2014,"02","02","Philippines",0.075
2014,"02","02","Singapore",0.121
2014,"02","02","Thailand",0.161
2014,"02","02","Venezuela",0.522
