"year","month","day","country","flu_activity"
2007,"02","25","Germany",1922
2007,"02","25","Hungary",167
2007,"02","25","Japan",655
2007,"02","25","Mexico",1939
2007,"02","25","Netherlands",97
2007,"02","25","New Zealand",7
2007,"02","25","Norway",149
2007,"02","25","Paraguay",275
2007,"02","25","Peru",199
2007,"02","25","Poland",216
2007,"02","25","Romania",949
2007,"02","25","Russia",761
2007,"02","25","South Africa",1858
2007,"02","25","Spain",52
2007,"02","25","Sweden",19
2007,"02","25","Switzerland",183
2007,"02","25","Ukraine",1111
2007,"02","25","United States",2641
2007,"02","25","Uruguay",76
2007,"03","04","Argentina",98
2007,"03","04","Australia",222
2007,"03","04","Austria",1207
2007,"03","04","Belgium",196
2007,"03","04","Bolivia",300
2007,"03","04","Brazil",230
2007,"03","04","Bulgaria",809
2007,"03","04","Canada",2845
2007,"03","04","Chile",2
2007,"03","04","France",37
2007,"03","04","Germany",1592
2007,"03","04","Hungary",100
2007,"03","04","Japan",748
2007,"03","04","Mexico",1777
2007,"03","04","Netherlands",79
2007,"03","04","New Zealand",8
2007,"03","04","Norway",85
2007,"03","04","Paraguay",299
2007,"03","04","Peru",195
2007,"03","04","Poland",232
2007,"03","04","Romania",925
2007,"03","04","Russia",612
2007,"03","04","South Africa",2002
2007,"03","04","Spain",41
2007,"03","04","Sweden",26
2007,"03","04","Switzerland",131
2007,"03","04","Ukraine",708
2007,"03","04","United States",2424
2007,"03","04","Uruguay",77
2007,"03","11","Argentina",118
2007,"03","11","Australia",242
2007,"03","11","Austria",1053
2007,"03","11","Belgium",110
2007,"03","11","Bolivia",369
2007,"03","11","Brazil",231
2007,"03","11","Bulgaria",709
2007,"03","11","Canada",2311
2007,"03","11","Chile",4
2007,"03","11","France",23
2007,"03","11","Germany",1258
2007,"03","11","Hungary",71
2007,"03","11","Japan",750
2007,"03","11","Mexico",1678
2007,"03","11","Netherlands",60
2007,"03","11","New Zealand",7
2007,"03","11","Norway",57
2007,"03","11","Paraguay",323
2007,"03","11","Peru",199
2007,"03","11","Poland",159
2007,"03","11","Romania",897
2007,"03","11","Russia",432
2007,"03","11","South Africa",2338
2007,"03","11","Spain",34
2007,"03","11","Sweden",14
2007,"03","11","Switzerland",61
2007,"03","11","Ukraine",517
2007,"03","11","United States",2086
2007,"03","11","Uruguay",96
2007,"03","18","Argentina",125
2007,"03","18","Australia",235
2007,"03","18","Austria",901
2007,"03","18","Belgium",94
2007,"03","18","Bolivia",425
2007,"03","18","Brazil",240
2007,"03","18","Bulgaria",753
2007,"03","18","Canada",1847
2007,"03","18","Chile",3
2007,"03","18","France",23
2007,"03","18","Germany",1110
2007,"03","18","Hungary",66
2007,"03","18","Japan",884
2007,"03","18","Mexico",1555
2007,"03","18","Netherlands",46
2007,"03","18","New Zealand",8
2007,"03","18","Norway",38
2007,"03","18","Paraguay",310
2007,"03","18","Peru",227
2007,"03","18","Poland",116
2007,"03","18","Romania",817
2007,"03","18","Russia",327
2007,"03","18","South Africa",2198
2007,"03","18","Spain",40
2007,"03","18","Sweden",5
2007,"03","18","Switzerland",45
2007,"03","18","Ukraine",443
2007,"03","18","United States",1893
2007,"03","18","Uruguay",98
2007,"03","25","Argentina",131
2007,"03","25","Australia",281
2007,"03","25","Austria",783
2007,"03","25","Belgium",66
2007,"03","25","Bolivia",444
2007,"03","25","Brazil",252
2007,"03","25","Bulgaria",688
2007,"03","25","Canada",1618
2007,"03","25","Chile",3
2007,"03","25","France",18
2007,"03","25","Germany",960
2007,"03","25","Hungary",60
2007,"03","25","Japan",684
2007,"03","25","Mexico",1485
2007,"03","25","Netherlands",40
2007,"03","25","New Zealand",9
2007,"03","25","Norway",29
2007,"03","25","Paraguay",322
2007,"03","25","Peru",233
2007,"03","25","Poland",87
2007,"03","25","Romania",745
2007,"03","25","Russia",359
2007,"03","25","South Africa",2124
2007,"03","25","Spain",35
2007,"03","25","Sweden",4
2007,"03","25","Switzerland",30
2007,"03","25","Ukraine",379
2007,"03","25","United States",1604
2007,"03","25","Uruguay",120
2007,"04","01","Argentina",129
2007,"04","01","Australia",191
2007,"04","01","Austria",686
2007,"04","01","Belgium",45
2007,"04","01","Bolivia",418
2007,"04","01","Brazil",241
2007,"04","01","Bulgaria",653
2007,"04","01","Canada",1588
2007,"04","01","Chile",5
2007,"04","01","France",19
2007,"04","01","Germany",799
2007,"04","01","Hungary",52
2007,"04","01","Japan",320
2007,"04","01","Mexico",1159
2007,"04","01","Netherlands",31
2007,"04","01","New Zealand",13
2007,"04","01","Norway",25
2007,"04","01","Paraguay",313
2007,"04","01","Peru",263
2007,"04","01","Poland",61
2007,"04","01","Romania",789
2007,"04","01","Russia",294
2007,"04","01","South Africa",2220
2007,"04","01","Spain",36
2007,"04","01","Sweden",3
2007,"04","01","Switzerland",22
2007,"04","01","Ukraine",329
2007,"04","01","United States",1375
2007,"04","01","Uruguay",117
2007,"04","08","Argentina",138
2007,"04","08","Australia",232
2007,"04","08","Austria",643
2007,"04","08","Belgium",48
2007,"04","08","Bolivia",411
2007,"04","08","Brazil",268
2007,"04","08","Bulgaria",548
2007,"04","08","Canada",1744
2007,"04","08","Chile",6
2007,"04","08","France",16
2007,"04","08","Germany",747
2007,"04","08","Hungary",50
2007,"04","08","Japan",195
2007,"04","08","Mexico",1207
2007,"04","08","Netherlands",31
2007,"04","08","New Zealand",13
2007,"04","08","Norway",21
2007,"04","08","Paraguay",301
2007,"04","08","Peru",285
2007,"04","08","Poland",51
2007,"04","08","Romania",751
2007,"04","08","Russia",249
2007,"04","08","South Africa",2508
2007,"04","08","Spain",35
2007,"04","08","Sweden",3
2007,"04","08","Switzerland",15
2007,"04","08","Ukraine",299
2007,"04","08","United States",1372
2007,"04","08","Uruguay",124
2007,"04","15","Argentina",158
2007,"04","15","Australia",314
2007,"04","15","Austria",631
2007,"04","15","Belgium",41
2007,"04","15","Bolivia",517
2007,"04","15","Brazil",267
2007,"04","15","Bulgaria",617
2007,"04","15","Canada",1513
2007,"04","15","Chile",9
2007,"04","15","France",11
2007,"04","15","Germany",648
2007,"04","15","Hungary",48
2007,"04","15","Japan",117
2007,"04","15","Mexico",1174
2007,"04","15","Netherlands",21
2007,"04","15","New Zealand",12
2007,"04","15","Norway",16
2007,"04","15","Paraguay",322
2007,"04","15","Peru",314
2007,"04","15","Poland",40
2007,"04","15","Romania",729
2007,"04","15","Russia",236
2007,"04","15","South Africa",2221
2007,"04","15","Spain",29
2007,"04","15","Sweden",2
2007,"04","15","Switzerland",11
2007,"04","15","Ukraine",297
2007,"04","15","United States",1243
2007,"04","15","Uruguay",114
2007,"04","22","Argentina",180
2007,"04","22","Australia",274
2007,"04","22","Austria",609
2007,"04","22","Belgium",40
2007,"04","22","Bolivia",513
2007,"04","22","Brazil",261
2007,"04","22","Bulgaria",630
2007,"04","22","Canada",1326
2007,"04","22","Chile",8
2007,"04","22","France",5
2007,"04","22","Germany",560
2007,"04","22","Hungary",44
2007,"04","22","Japan",93
2007,"04","22","Mexico",1112
2007,"04","22","Netherlands",19
2007,"04","22","New Zealand",20
2007,"04","22","Norway",17
2007,"04","22","Paraguay",337
2007,"04","22","Peru",315
2007,"04","22","Poland",36
2007,"04","22","Romania",692
2007,"04","22","Russia",364
2007,"04","22","South Africa",1944
2007,"04","22","Spain",23
2007,"04","22","Sweden",2
2007,"04","22","Switzerland",9
2007,"04","22","Ukraine",323
2007,"04","22","United States",1080
2007,"04","22","Uruguay",107
2007,"04","29","Argentina",182
2007,"04","29","Australia",340
2007,"04","29","Austria",524
2007,"04","29","Belgium",32
2007,"04","29","Bolivia",521
2007,"04","29","Brazil",306
2007,"04","29","Bulgaria",662
2007,"04","29","Canada",1258
2007,"04","29","Chile",9
2007,"04","29","France",6
2007,"04","29","Germany",468
2007,"04","29","Hungary",43
2007,"04","29","Japan",52
2007,"04","29","Mexico",1081
2007,"04","29","Netherlands",17
2007,"04","29","New Zealand",19
2007,"04","29","Norway",16
2007,"04","29","Paraguay",398
2007,"04","29","Peru",285
2007,"04","29","Poland",32
2007,"04","29","Romania",662
2007,"04","29","Russia",318
2007,"04","29","South Africa",2628
2007,"04","29","Spain",21
2007,"04","29","Sweden",1
2007,"04","29","Switzerland",10
2007,"04","29","Ukraine",304
2007,"04","29","United States",980
2007,"04","29","Uruguay",101
2007,"05","06","Argentina",219
2007,"05","06","Australia",362
2007,"05","06","Austria",544
2007,"05","06","Belgium",37
2007,"05","06","Bolivia",423
2007,"05","06","Brazil",332
2007,"05","06","Bulgaria",568
2007,"05","06","Canada",1188
2007,"05","06","Chile",9
2007,"05","06","France",6
2007,"05","06","Germany",524
2007,"05","06","Hungary",43
2007,"05","06","Japan",23
2007,"05","06","Mexico",1040
2007,"05","06","Netherlands",17
2007,"05","06","New Zealand",13
2007,"05","06","Norway",17
2007,"05","06","Paraguay",427
2007,"05","06","Peru",299
2007,"05","06","Poland",26
2007,"05","06","Romania",709
2007,"05","06","Russia",259
2007,"05","06","South Africa",2928
2007,"05","06","Spain",26
2007,"05","06","Sweden",1
2007,"05","06","Switzerland",11
2007,"05","06","Ukraine",287
2007,"05","06","United States",931
2007,"05","06","Uruguay",109
2007,"05","13","Argentina",265
2007,"05","13","Australia",382
2007,"05","13","Austria",512
2007,"05","13","Belgium",37
2007,"05","13","Bolivia",421
2007,"05","13","Brazil",362
2007,"05","13","Bulgaria",602
2007,"05","13","Canada",1054
2007,"05","13","Chile",16
2007,"05","13","France",6
2007,"05","13","Germany",520
2007,"05","13","Hungary",43
2007,"05","13","Japan",14
2007,"05","13","Mexico",1071
2007,"05","13","Netherlands",16
2007,"05","13","New Zealand",32
2007,"05","13","Norway",15
2007,"05","13","Paraguay",395
2007,"05","13","Peru",289
2007,"05","13","Poland",22
2007,"05","13","Romania",672
2007,"05","13","Russia",232
2007,"05","13","South Africa",2821
2007,"05","13","Spain",24
2007,"05","13","Sweden",1
2007,"05","13","Switzerland",13
2007,"05","13","Ukraine",250
2007,"05","13","United States",878
2007,"05","13","Uruguay",127
2007,"05","20","Argentina",319
2007,"05","20","Australia",480
2007,"05","20","Austria",563
2007,"05","20","Belgium",38
2007,"05","20","Bolivia",401
2007,"05","20","Brazil",365
2007,"05","20","Bulgaria",605
2007,"05","20","Canada",920
2007,"05","20","Chile",23
2007,"05","20","France",7
2007,"05","20","Germany",503
2007,"05","20","Hungary",43
2007,"05","20","Japan",8
2007,"05","20","Mexico",1059
2007,"05","20","Netherlands",18
2007,"05","20","New Zealand",17
2007,"05","20","Norway",15
2007,"05","20","Paraguay",384
2007,"05","20","Peru",301
2007,"05","20","Poland",21
2007,"05","20","Romania",646
2007,"05","20","Russia",221
2007,"05","20","South Africa",2947
2007,"05","20","Spain",22
2007,"05","20","Sweden",1
2007,"05","20","Switzerland",14
2007,"05","20","Ukraine",226
2007,"05","20","United States",850
2007,"05","20","Uruguay",175
2007,"05","27","Argentina",339
2007,"05","27","Australia",477
2007,"05","27","Austria",505
2007,"05","27","Belgium",25
2007,"05","27","Bolivia",477
2007,"05","27","Brazil",377
2007,"05","27","Bulgaria",584
2007,"05","27","Canada",947
2007,"05","27","Chile",37
2007,"05","27","France",9
2007,"05","27","Germany",486
2007,"05","27","Hungary",45
2007,"05","27","Japan",7
2007,"05","27","Mexico",1010
2007,"05","27","Netherlands",17
2007,"05","27","New Zealand",31
2007,"05","27","Norway",14
2007,"05","27","Paraguay",374
2007,"05","27","Peru",307
2007,"05","27","Poland",19
2007,"05","27","Romania",600
2007,"05","27","Russia",200
2007,"05","27","South Africa",3481
2007,"05","27","Spain",18
2007,"05","27","Sweden",1
2007,"05","27","Switzerland",14
2007,"05","27","Ukraine",210
2007,"05","27","United States",840
2007,"05","27","Uruguay",195
2007,"06","03","Argentina",380
2007,"06","03","Australia",520
2007,"06","03","Austria",513
2007,"06","03","Belgium",29
2007,"06","03","Bolivia",437
2007,"06","03","Brazil",362
2007,"06","03","Bulgaria",631
2007,"06","03","Canada",760
2007,"06","03","Chile",63
2007,"06","03","France",9
2007,"06","03","Germany",436
2007,"06","03","Hungary",47
2007,"06","03","Japan",5
2007,"06","03","Mexico",990
2007,"06","03","Netherlands",17
2007,"06","03","New Zealand",32
2007,"06","03","Norway",14
2007,"06","03","Paraguay",454
2007,"06","03","Peru",319
2007,"06","03","Poland",16
2007,"06","03","Romania",580
2007,"06","03","Russia",175
2007,"06","03","South Africa",3235
2007,"06","03","Spain",20
2007,"06","03","Sweden",1
2007,"06","03","Switzerland",16
2007,"06","03","Ukraine",194
2007,"06","03","United States",774
2007,"06","03","Uruguay",219
2007,"06","10","Argentina",373
2007,"06","10","Australia",578
2007,"06","10","Austria",521
2007,"06","10","Belgium",24
2007,"06","10","Bolivia",524
2007,"06","10","Brazil",406
2007,"06","10","Bulgaria",599
2007,"06","10","Canada",776
2007,"06","10","Chile",68
2007,"06","10","France",7
2007,"06","10","Germany",415
2007,"06","10","Hungary",47
2007,"06","10","Japan",4
2007,"06","10","Mexico",949
2007,"06","10","Netherlands",17
2007,"06","10","New Zealand",29
2007,"06","10","Norway",15
2007,"06","10","Paraguay",480
2007,"06","10","Peru",303
2007,"06","10","Poland",16
2007,"06","10","Romania",589
2007,"06","10","Russia",132
2007,"06","10","South Africa",3367
2007,"06","10","Spain",19
2007,"06","10","Sweden",1
2007,"06","10","Switzerland",14
2007,"06","10","Ukraine",190
2007,"06","10","United States",764
2007,"06","10","Uruguay",218
2007,"06","17","Argentina",344
2007,"06","17","Australia",607
2007,"06","17","Austria",461
2007,"06","17","Belgium",15
2007,"06","17","Bolivia",510
2007,"06","17","Brazil",387
2007,"06","17","Bulgaria",569
2007,"06","17","Canada",783
2007,"06","17","Chile",58
2007,"06","17","France",7
2007,"06","17","Germany",408
2007,"06","17","Hungary",43
2007,"06","17","Japan",3
2007,"06","17","Mexico",873
2007,"06","17","Netherlands",16
2007,"06","17","New Zealand",47
2007,"06","17","Norway",13
2007,"06","17","Paraguay",483
2007,"06","17","Peru",284
2007,"06","17","Poland",14
2007,"06","17","Romania",602
2007,"06","17","Russia",125
2007,"06","17","South Africa",2954
2007,"06","17","Spain",12
2007,"06","17","Sweden",1
2007,"06","17","Switzerland",10
2007,"06","17","Ukraine",190
2007,"06","17","United States",748
2007,"06","17","Uruguay",237
2007,"06","24","Argentina",372
2007,"06","24","Australia",632
2007,"06","24","Austria",493
2007,"06","24","Belgium",14
2007,"06","24","Bolivia",438
2007,"06","24","Brazil",349
2007,"06","24","Bulgaria",509
2007,"06","24","Canada",770
2007,"06","24","Chile",34
2007,"06","24","France",7
2007,"06","24","Germany",438
2007,"06","24","Hungary",45
2007,"06","24","Japan",3
2007,"06","24","Mexico",815
2007,"06","24","Netherlands",17
2007,"06","24","New Zealand",41
2007,"06","24","Norway",11
2007,"06","24","Paraguay",440
2007,"06","24","Peru",272
2007,"06","24","Poland",13
2007,"06","24","Romania",584
2007,"06","24","Russia",139
2007,"06","24","South Africa",3329
2007,"06","24","Spain",12
2007,"06","24","Sweden",1
2007,"06","24","Switzerland",12
2007,"06","24","Ukraine",194
2007,"06","24","United States",720
2007,"06","24","Uruguay",201
2007,"07","01","Argentina",379
2007,"07","01","Australia",1065
2007,"07","01","Austria",453
2007,"07","01","Belgium",15
2007,"07","01","Bolivia",368
2007,"07","01","Brazil",315
2007,"07","01","Bulgaria",452
2007,"07","01","Canada",743
2007,"07","01","Chile",28
2007,"07","01","France",6
2007,"07","01","Germany",476
2007,"07","01","Hungary",41
2007,"07","01","Japan",2
2007,"07","01","Mexico",810
2007,"07","01","Netherlands",17
2007,"07","01","New Zealand",57
2007,"07","01","Norway",10
2007,"07","01","Paraguay",449
2007,"07","01","Peru",280
2007,"07","01","Poland",11
2007,"07","01","Romania",574
2007,"07","01","Russia",149
2007,"07","01","South Africa",3146
2007,"07","01","Spain",12
2007,"07","01","Sweden",1
2007,"07","01","Switzerland",13
2007,"07","01","Ukraine",196
2007,"07","01","United States",708
2007,"07","01","Uruguay",179
2007,"07","08","Argentina",339
2007,"07","08","Australia",1300
2007,"07","08","Austria",535
2007,"07","08","Belgium",23
2007,"07","08","Bolivia",319
2007,"07","08","Brazil",288
2007,"07","08","Bulgaria",403
2007,"07","08","Canada",778
2007,"07","08","Chile",23
2007,"07","08","France",7
2007,"07","08","Germany",542
2007,"07","08","Hungary",38
2007,"07","08","Japan",2
2007,"07","08","Mexico",830
2007,"07","08","Netherlands",15
2007,"07","08","New Zealand",62
2007,"07","08","Norway",9
2007,"07","08","Paraguay",490
2007,"07","08","Peru",259
2007,"07","08","Poland",11
2007,"07","08","Romania",557
2007,"07","08","Russia",126
2007,"07","08","South Africa",3580
2007,"07","08","Spain",8
2007,"07","08","Sweden",1
2007,"07","08","Switzerland",13
2007,"07","08","Ukraine",197
2007,"07","08","United States",701
2007,"07","08","Uruguay",221
2007,"07","15","Argentina",379
2007,"07","15","Australia",1495
2007,"07","15","Austria",486
2007,"07","15","Belgium",18
2007,"07","15","Bolivia",352
2007,"07","15","Brazil",265
2007,"07","15","Bulgaria",375
2007,"07","15","Canada",616
2007,"07","15","Chile",18
2007,"07","15","France",6
2007,"07","15","Germany",461
2007,"07","15","Hungary",35
2007,"07","15","Japan",2
2007,"07","15","Mexico",847
2007,"07","15","Netherlands",16
2007,"07","15","New Zealand",76
2007,"07","15","Norway",9
2007,"07","15","Paraguay",533
2007,"07","15","Peru",240
2007,"07","15","Poland",10
2007,"07","15","Romania",530
2007,"07","15","Russia",134
2007,"07","15","South Africa",3665
2007,"07","15","Spain",12
2007,"07","15","Sweden",1
2007,"07","15","Switzerland",15
2007,"07","15","Ukraine",195
2007,"07","15","United States",705
2007,"07","15","Uruguay",294
2007,"07","22","Argentina",346
2007,"07","22","Australia",1566
2007,"07","22","Austria",516
2007,"07","22","Belgium",18
2007,"07","22","Bolivia",355
2007,"07","22","Brazil",256
2007,"07","22","Bulgaria",346
2007,"07","22","Canada",635
2007,"07","22","Chile",11
2007,"07","22","France",7
2007,"07","22","Germany",422
